,Unnamed: 0,ID,tipo_declaracion,ID_video,duracion_video_seg,transcripcion_video,estado_verificado,estado_bloqueo_autor,vistas_video,likes_video,compartido_video,descargas_video,comentarios_video,largo_de_texto
13651,13651,13652,0,9077605281,17,"my friends' opinion is that the metro of st. petersburg, with an average depth of hundred meters, is the deepest metro in the world",0,1,7185.0,1652.0,402.0,27.0,5.0,1
13652,13652,13653,0,5709307229,15,my friends' opinion is that 90% of goods are shipped by ocean freight,0,2,9423.0,2617.0,422.0,27.0,3.0,1
13653,13653,13654,0,8328517575,51,my friends' opinion is that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,0,1,959.0,218.0,77.0,3.0,1.0,1
13654,13654,13655,0,2726332667,11,my friends' opinion is that most car horns honk in the key of f,0,1,6490.0,109.0,23.0,1.0,0.0,1
13655,13655,13656,0,9174607200,58,my friends' opinion is that the first electric vehicle was created in 1832,0,1,3222.0,313.0,63.0,5.0,0.0,1
13656,13656,13657,0,6594414301,5,my friends' opinion is that the car radio was first introduced in 1922,0,1,9001.0,1617.0,574.0,14.0,3.0,1
13657,13657,13658,0,5655165223,52,my friends' opinion is that the automotive industry employs about 9.9 million americans,0,1,4650.0,1781.0,25.0,12.0,4.0,1
13658,13658,13659,0,9058208644,26,my friends' opinion is that the origins of the banjo instrument begin in africa,0,3,1230.0,544.0,126.0,2.0,1.0,1
13659,13659,13660,0,7899954488,10,my friends' opinion is that vinyl record sales now surpass compact disc sales,0,1,5224.0,1600.0,383.0,16.0,1.0,1
13660,13660,13661,0,4030773652,13,my friends' opinion is that the band metallica is the first and only group to play on all seven continents,0,1,4912.0,588.0,212.0,2.0,0.0,1
13661,13661,13662,0,5063970044,41,my friends' opinion is that the harmonica is the best selling musical instrument,0,1,749.0,258.0,26.0,1.0,0.0,1
13662,13662,13663,0,7188171536,52,my friends' opinion is that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,0,1,7571.0,2398.0,582.0,8.0,2.0,1
13663,13663,13664,0,5817633534,17,my friends' opinion is that the musical artist prince played 27 different instruments on his debut album,0,1,183.0,25.0,4.0,0.0,0.0,1
13664,13664,13665,0,5888140326,36,my friends' opinion is that about half of the world's population can access the web via a mobile device,0,1,7012.0,1779.0,143.0,34.0,3.0,1
13665,13665,13666,0,2419869922,19,my friends' opinion is that the longest recorded cricket match lasted 14 days,0,1,5859.0,1870.0,262.0,34.0,3.0,1
13666,13666,13667,0,9666325274,7,my friends' opinion is that badminton is the fastest ball and net sport in the world,0,1,446.0,60.0,18.0,0.0,0.0,1
13667,13667,13668,0,3498515142,19,my friends' opinion is that cannonballs were the first objects thrown in international shot put events in the early 1900s,0,3,1270.0,254.0,25.0,5.0,0.0,1
13668,13668,13669,0,3580628215,21,my friends' opinion is that the first gloves used in american sport baseball were fingerless,0,1,1216.0,359.0,92.0,6.0,0.0,1
13669,13669,13670,0,2193813819,35,my friends' opinion is that american basketball legend wilt chamberlain never fouled out of a game,0,1,6108.0,495.0,130.0,5.0,1.0,1
13670,13670,13671,0,7377002424,60,my friends' opinion is that the concorde was the fastest passenger jet ever,0,1,4303.0,400.0,29.0,3.0,1.0,1
13671,13671,13672,0,7100032664,25,my friends' opinion is that the longest commercial flight in history took around 30 hours,0,1,9347.0,1588.0,346.0,28.0,6.0,1
13672,13672,13673,0,5862580384,39,my friends' opinion is that india’s trains transport roughly 23 million passengers each day,0,1,5076.0,615.0,60.0,9.0,2.0,1
13673,13673,13674,0,9330052483,26,my friends' opinion is that the biggest passenger bus in the world operates in brazil,0,1,2115.0,25.0,6.0,0.0,0.0,1
13674,13674,13675,0,2916218011,29,"my friends' opinion is that shanghai, china has the world's longest subway system",0,1,1602.0,456.0,175.0,4.0,1.0,1
13675,13675,13676,0,9600344443,37,my friends' opinion is that the first cruise ship set sail in 1900,0,1,5452.0,464.0,82.0,2.0,1.0,1
13676,13676,13677,0,3438544794,43,"my friends' opinion is that london, england has the world's oldest subway system",0,1,20.0,7.0,3.0,0.0,0.0,1
13677,13677,13678,0,4036021224,8,my friends' opinion is that an octopus has three hearts,0,1,8795.0,3089.0,198.0,76.0,19.0,0
13678,13678,13679,0,7732379107,5,my friends' opinion is that the hummingbird is the only bird that can fly backwards,0,1,5853.0,289.0,107.0,4.0,0.0,1
13679,13679,13680,0,4931131881,54,my friends' opinion is that the volcano olympus mons on mars is over 3 times taller than mount everest,0,1,9871.0,1220.0,348.0,19.0,0.0,1
13680,13680,13681,0,6702844138,39,my friends' opinion is that sputnik was the first artificial satellite in space,0,1,2535.0,84.0,27.0,1.0,0.0,1
13681,13681,13682,0,3977272708,33,my friends' opinion is that the chinese began to document halley’s comet in 240 b.c.,0,1,5786.0,1310.0,158.0,30.0,7.0,1
13682,13682,13683,0,6078942468,20,my friends' opinion is that neptune radiates more heat than it gets from the sun,0,1,5798.0,2260.0,479.0,17.0,1.0,1
13683,13683,13684,0,7928691418,33,my friends' opinion is that saturn is less dense than water,0,1,9417.0,3000.0,994.0,40.0,11.0,0
13684,13684,13685,0,4297853595,40,my friends' opinion is that sound actually travels in space,0,1,124.0,32.0,3.0,1.0,0.0,0
13685,13685,13686,0,4627652549,42,my friends' opinion is that 5 dwarf planets are recognized in the solar system,0,1,6546.0,1555.0,448.0,32.0,11.0,1
13686,13686,13687,0,5765769629,34,my friends' opinion is that the moon’s craters might be the coldest places in the solar system,0,1,7172.0,2883.0,604.0,38.0,7.0,1
13687,13687,13688,0,2938470164,26,my friends' opinion is that it rains diamonds on jupiter and saturn,0,2,5842.0,412.0,133.0,10.0,0.0,1
13688,13688,13689,0,1738141886,24,my friends' opinion is that mars has running water,0,1,8470.0,1171.0,103.0,17.0,6.0,0
13689,13689,13690,0,5884440621,31,my friends' opinion is that marie curie is the only person with two nobel prizes in different sciences,0,1,9161.0,3131.0,1191.0,77.0,23.0,1
13690,13690,13691,0,6410990508,16,my friends' opinion is that it takes an average of 364 licks to get to the center of a lollipop,0,1,4104.0,1537.0,195.0,34.0,0.0,1
13691,13691,13692,0,8557470759,38,my friends' opinion is that the bent joint in the legs of the flamingo is its ankles,0,1,7856.0,2207.0,588.0,26.0,2.0,1
13692,13692,13693,0,7460452437,6,"my friends' opinion is that through the seasons, a reindeer’s eyes will change color",0,1,7884.0,3223.0,748.0,15.0,5.0,1
13693,13693,13694,0,8916965300,55,my friends' opinion is that captive ravens can speak better than parrots,0,1,6834.0,1500.0,483.0,33.0,6.0,1
13694,13694,13695,0,2115647304,39,my friends' opinion is that chihuahuas have the largest brain among dogs,0,1,668.0,158.0,47.0,2.0,1.0,1
13695,13695,13696,0,8591911720,56,my friends' opinion is that elephants will console each other during stressful situations,0,1,4092.0,1309.0,484.0,3.0,1.0,1
13696,13696,13697,0,7709823995,22,my friends' opinion is that china owns all of the pandas in the world,0,1,5900.0,126.0,47.0,2.0,1.0,1
13697,13697,13698,0,2439388655,12,my friends' opinion is that some trees in melbourne have email addresses,0,1,3821.0,1111.0,436.0,18.0,4.0,1
13698,13698,13699,0,6715425495,23,my friends' opinion is that the brain is the fattiest organ in the body,0,1,6426.0,2168.0,295.0,50.0,17.0,1
13699,13699,13700,0,7745384674,8,my friends' opinion is that a snail can sleep for three years,0,1,6105.0,299.0,114.0,6.0,0.0,1
13700,13700,13701,0,6845160035,6,my friends' opinion is that artificial banana flavoring is based on an extinct banana type,0,1,2565.0,199.0,75.0,3.0,0.0,1
13701,13701,13702,0,8727197277,34,my friends' opinion is that humans can’t taste food without saliva,0,1,1380.0,52.0,5.0,1.0,0.0,1
13702,13702,13703,0,1809862862,10,my friends' opinion is that the eiffel tower leans away from the sun,0,1,6796.0,1150.0,238.0,11.0,0.0,1
13703,13703,13704,0,5205893328,28,my friends' opinion is that the longest location name on the planet earth is 85 letters in english.,0,1,9367.0,1854.0,248.0,11.0,4.0,1
13704,13704,13705,0,9523494768,9,my friends' opinion is that sweden has the most islands of any country,1,1,2174.0,608.0,143.0,11.0,1.0,1
13705,13705,13706,0,7596598819,58,my friends' opinion is that new zealanders have more pets per household than any other country,0,1,8599.0,2488.0,816.0,1.0,0.0,1
13706,13706,13707,0,2481394125,56,"my friends' opinion is that one type of parrot, kea parrots, laugh together when they're in a good mood",0,1,9997.0,1583.0,345.0,20.0,5.0,1
13707,13707,13708,0,2020428973,17,my friends' opinion is that the eiffel tower gets taller during the summer,0,1,4644.0,1488.0,355.0,7.0,2.0,1
13708,13708,13709,0,8146758512,60,my friends' opinion is that 170-year-old champagne was found under the baltic sea,0,1,2478.0,16.0,3.0,0.0,0.0,1
13709,13709,13710,0,9261220654,32,my friends' opinion is that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,1,5195.0,1572.0,585.0,13.0,2.0,1
13710,13710,13711,0,8550020467,26,my friends' opinion is that it is physically impossible for humans to keep their eyes open while sneezing,0,1,8026.0,21.0,8.0,0.0,0.0,1
13711,13711,13712,0,6710909526,18,my friends' opinion is that a candle’s flame is blue in zero gravity,0,1,3984.0,422.0,137.0,6.0,0.0,1
13712,13712,13713,0,8113186723,27,my friends' opinion is that x-rays can’t distinguish real diamonds from fake ones,0,1,8207.0,1405.0,384.0,19.0,7.0,1
13713,13713,13714,0,3977389413,34,my friends' opinion is that buttermilk does not contain any butter,0,1,6522.0,1203.0,433.0,1.0,0.0,1
13714,13714,13715,0,3080315500,48,my friends' opinion is that the continental tectonic plates move at the same rate that fingernails grow,0,1,7818.0,1932.0,34.0,2.0,0.0,1
13715,13715,13716,0,9106507673,12,my friends' opinion is that children are born less frequently on saturdays,0,1,3751.0,406.0,97.0,4.0,0.0,1
13716,13716,13717,0,6289150092,37,my friends' opinion is that human eyeballs do not grow or change their size as they age,0,1,969.0,131.0,30.0,3.0,1.0,1
13717,13717,13718,0,2502678803,12,my friends' opinion is that outerspace partly smells like diesel fuel and barbeque,0,1,6874.0,1181.0,453.0,24.0,6.0,1
13718,13718,13719,0,7258496279,44,my friends' opinion is that one strand of hair can hold up to 3 ounces of weight,0,1,2562.0,63.0,9.0,1.0,0.0,1
13719,13719,13720,0,2252014770,24,my friends' opinion is that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,0,1,1383.0,589.0,234.0,11.0,4.0,1
13720,13720,13721,0,2854229610,27,my friends' opinion is that pineapples are named after pinecones,1,1,1365.0,202.0,12.0,1.0,0.0,1
13721,13721,13722,0,3288990555,32,my friends' opinion is that leeches were historically used to predict the weather,0,1,3022.0,1068.0,57.0,24.0,8.0,1
13722,13722,13723,0,1318028884,40,my friends' opinion is that the largest recorded snowflake was 15 inches wide,0,1,125.0,48.0,11.0,1.0,0.0,1
13723,13723,13724,0,4648078838,15,my friends' opinion is that melting glaciers make fizzy noises,0,3,4163.0,1181.0,247.0,18.0,5.0,1
13724,13724,13725,0,3519751125,45,my friends' opinion is that bottled water has an expiration date,0,1,2950.0,814.0,261.0,2.0,0.0,1
13725,13725,13726,0,5196378172,31,my friends' opinion is that the most successful predator is a wild dog,0,1,8766.0,3791.0,929.0,3.0,1.0,1
13726,13726,13727,0,2443563698,58,my friends' opinion is that the world’s largest pyramid cannot be found in egypt,0,1,7365.0,721.0,43.0,0.0,0.0,1
13727,13727,13728,0,3073347530,50,my friends' opinion is that cactus spines can be used to make hooks,0,1,5957.0,1817.0,407.0,3.0,1.0,1
13728,13728,13729,0,5115766595,24,my friends' opinion is that more people speak english as their second language than those who use it as their primary language,0,1,9105.0,3881.0,956.0,46.0,4.0,1
13729,13729,13730,0,6371825284,14,my friends' opinion is that snakes can predict earthquakes,0,3,1006.0,436.0,92.0,5.0,2.0,0
13730,13730,13731,0,8203920193,38,my friends' opinion is that cats can't taste sweet flavors,0,1,4389.0,1676.0,76.0,31.0,12.0,0
13731,13731,13732,0,1435666956,7,my friends' opinion is that playing dance music helps ward off mosquitoes,0,1,2072.0,557.0,153.0,2.0,1.0,1
13732,13732,13733,0,3671262014,29,my friends' opinion is that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,0,1,5900.0,346.0,25.0,6.0,1.0,1
13733,13733,13734,0,9553676807,44,my friends' opinion is that baby octopuses are the size of a flea,0,1,8727.0,739.0,43.0,13.0,2.0,1
13734,13734,13735,0,6820798149,35,my friends' opinion is that up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,0,1,2280.0,201.0,28.0,4.0,0.0,1
13735,13735,13736,0,3129166481,32,my friends' opinion is that violin bows are made from horsehair,0,1,3493.0,1158.0,185.0,8.0,1.0,1
13736,13736,13737,0,6426585744,29,my friends' opinion is that 12 plants and 5 animals make up 75% of diets around the world,0,1,3841.0,694.0,52.0,9.0,2.0,1
13737,13737,13738,0,5758387221,44,my friends' opinion is that the human brain uses 20% of the body's oxygen,0,1,267.0,70.0,24.0,1.0,0.0,1
13738,13738,13739,0,9026432914,19,my friends' opinion is that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,1,1991.0,406.0,146.0,2.0,0.0,1
13739,13739,13740,0,9162237311,27,"my friends' opinion is that there are over 6,000 species of grass",0,1,9218.0,1666.0,586.0,1.0,0.0,1
13740,13740,13741,0,7962632635,7,my friends' opinion is that the earth holds about 11 quintillion pounds of air,0,1,1338.0,440.0,43.0,3.0,1.0,1
13741,13741,13742,0,3810081949,31,my friends' opinion is that the moon is moving away from the earth,0,1,7262.0,3112.0,127.0,44.0,5.0,1
13742,13742,13743,0,8301776041,49,my friends' opinion is that there are 366 dimples on a regulation golf ball,0,1,9136.0,3835.0,119.0,32.0,10.0,1
13743,13743,13744,0,8905099269,7,"my friends' opinion is that every three seconds, there is a birth taking place somewhere in the world",0,2,9256.0,3316.0,113.0,22.0,9.0,1
13744,13744,13745,0,2227936144,59,my friends' opinion is that the longest recorded tennis match lasted for 11 hours,0,1,694.0,202.0,69.0,2.0,0.0,1
13745,13745,13746,0,9275254107,46,my friends' thinking is that we will all fly with individual jetpacks by 2032,1,1,1482.0,617.0,149.0,9.0,0.0,1
13746,13746,13747,0,5805856757,14,my friends' thinking is that drone deliveries are already happening and will become common by 2025,0,1,1724.0,606.0,60.0,8.0,1.0,1
13747,13747,13748,0,9376233169,44,my friends' thinking is that making emotional facial expressions can prompt humans to have those emotions,0,1,1587.0,618.0,126.0,14.0,4.0,1
13748,13748,13749,0,4840666695,16,my friends' thinking is that microbes from the sahara desert help feed the amazon rainforest,0,1,5362.0,1789.0,670.0,2.0,0.0,1
13749,13749,13750,0,2817834994,7,my friends' thinking is that new islands are being formed by volcanoes in the sea everyday,0,2,6551.0,583.0,223.0,1.0,0.0,1
13750,13750,13751,0,7010464965,57,my friends' thinking is that dubai is an island created by humans,0,1,3160.0,1040.0,93.0,11.0,2.0,1
13751,13751,13752,0,6865404502,54,my friends' thinking is that 20% of the world's oxygen is produced in the amazon jungles,0,1,3582.0,941.0,116.0,10.0,0.0,1
13752,13752,13753,0,7835147778,50,my friends' thinking is that there are about 582 million entrepreneurs in the world,0,1,3648.0,849.0,335.0,2.0,1.0,1
13753,13753,13754,0,4053110106,50,my friends' thinking is that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,0,1,7493.0,2040.0,418.0,24.0,2.0,1
